Boerboel,"The Boerboel should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Boerboel has a short, dense coat that sheds a moderate amount. Weekly brushing with a soft-bristle brush, a rubber grooming mitt, or a hound glove will help to remove any loose hair and keep the dog looking his best. A good brushing also promotes new hair growth and distributes skin oils throughout the coat to help keep it healthy. Boerboels need a bath only occasionally. As with all breeds, the Boerboel 's nails should be trimmed regularly, as overly long nails can cause the dog pain as well as problems walking and running.","The strong, athletic Boerboel needs daily exercise, such as long walks on a leash or play sessions in a securely fenced area with his owner. Boerboels need mental stimulation and interaction with their owners along with physical activity. They will not take kindly to challenges from other dogs, and visiting dog parks is not recommended. Because of their protective instinct, the Boerboel should never be allowed off leash. The breed often enjoys participating in obedience, rally, weight pull, and agility competitions, as well as protection sports and stock work.","The Boerboel is a protective, territorial breed?”not a breed for a novice dog owner. He is steadfast, calm, highly intelligent, and incredibly loyal. Boerboels must be with their people and will not thrive unless kept as an integral part of their human family. Their inborn guarding instincts make early socialization a must, as is structured, long-term obedience training, started at a young age. Boerboel puppies are easygoing and pliant, and inexperienced owners may be lulled into thinking the dog will remain that way, when in fact consistent training must be well underway before those qualities fade.","The Boerboel is typically a healthy breed, and a responsible breeder will screen breeding stock for health conditions such as elbow and hip dysplasia, heart disease, and two disorders that affect the eyelids: ectropion and entropion. As with all breeds, a Boerboel 's ears should be checked regularly, and the teeth brushed often.",,,
Bolognese,"The Bolognese should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Bolognese has an all-white coat that is soft and fluffy like the texture of cotton. He is also ?œnon-shedding,??so low to mild allergy sufferers should not be greatly affected. Bolognese coats are unshaped and untrimmed except for around their eyes for sanitary reasons. Regular grooming is needed if the Bolognese is kept in its full coat. For easier maintenance, many people are satisfied with keeping their Bolo in a shorter coat of about one inch, leaving the untrimmed ?œmop head??around the face.","Beyond regular grooming, the occasional bath will keep your Bolognese clean and looking his best. Nails should be trimmed occasionally with a nail clipper or grinder to avoid overgrowth, splitting and cracking. Ears should be checked regularly to avoid a buildup of wax and debris, which can result in an infection. Teeth should be brushed regularly.","Bolos would make great apartment dogs, provided they would still have a moderate exercise schedule. As a calm, easygoing dog, they would do well as companions for retirees and seniors. Options for exercise could include play time in the backyard, preferably fenced, or taken for walks. Indoor entertainment, like hide-and-seek, chasing a ball rolled along the floor, or teaching them new tricks are excellent low-key activities for the low-energy, but playful, Bolognese.","Small dog breeds, such as the Bolognese, can be prone to ?œsmall dog syndrome.??This is a human-induced behavior where the dog thinks he is the ?œpack leader??to humans and can lead to separation anxiety and timidity. Those wishing to own a Bolognese can gain the knowledge they need to know to prevent or correct this behavior.",,,
Border Collie,"The Border Collie should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","There are two types of coat in the breed. The rough coat is medium-length and feathered, while the smooth coat is shorter and coarser. Both are dense, weather-resistant double coats. Grooming is the same for both: going over the dog with a pin brush once or twice a week, more often if needed, to keep the coat free of mats, tangles, dirt, and debris. During shedding season, daily brushing is required. As with all breeds, the BC 's nails should be trimmed regularly.","This high-drive, athletic breed is extremely energetic and requires daily exercise beyond just a walk around the block or a quick romp in the yard. They thrive when they have a job to do and space to run. A Border Collie who doesn 't work must be provided with vigorous exercise every day. Clearly, this is a breed for an active owner, and not for someone who prefers to stay indoors or who travels away from home frequently. BCs often participate (and excel) in herding events, not to mention obedience, agility, rally, and tracking competitions, and sports such as flying disc and flyball.","Early socialization is especially vital with the Border Collie, entailing positive exposure to a wide variety of people and situations from early puppyhood through about seven months. Obedience training that starts early and continues throughout the BC 's life will keep him happy and provide needed mental stimulation. Border Collies are highly intelligent and highly trainable and are superstars at canine activities such as herding, obedience, and agility. Due to their tendency to herd animals and people, they do best with older, well-behaved children. They love their families but may be somewhat reserved with strangers.","The Border Collie is generally a very hardy and healthy breed, and a responsible breeder will screen breeding stock for health conditions such as hip dysplasia, progressive renal atrophy, deafness, epilepsy, collie eye anomaly, neuronal ceroid lipofuscinosis, and trapped neutrophil syndrome. A BC 's ears should be checked regularly for signs of infection, and the teeth should be brushed regularly.",,,
Border Terrier,"The Border Terrier should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Border Terrier has a double coat: a hard, wiry outer coat over a soft, fluffy undercoat. Like most double-coated breeds, the Border sheds seasonally. Most of the time, a quick brushing every week or two is enough to keep the coat in good shape. During shedding season, owners can expect to spend a half-hour or so every day stripping out the dead hair, either with their hands or with a rake or stripping tool. The outer coat repels dirt, but bathing compromises this ability. Usually a dirty Border Terrier can be cleaned up with a towel and a brush. As with all breeds, the BT 's nails should be trimmed regularly.","Borders are active dogs and need plenty of exercise daily. A brisk half-hour walk or play session with his owner and a ball or flying disc should be enough to keep a Border healthy and happy. Because of their instinct to chase small animals, a Border Terrier must always be walked on a leash, and play sessions must take place inside a fenced-in yard or other secure area. Terriers are diggers, so ideally any backyard fencing will extend underground for at least 18 inches. BTs enjoy participating in tracking, lure coursing, agility, and earthdog, as well as canine sports such as flyball.","Early socialization and puppy training classes are a must for Border Terriers. The breed 's parent club notes: ?œA Border was bred to think for himself, which can be both his most endearing and most frustrating quality. Told to stay, he will oblige for what he considers enough time, then slip off about his own business. Confronted, he will act sorry, since he really likes to please. Punish him harshly, and you will break his spirit. If you want a dog that is unfailingly obedient, don 't get a Border Terrier.??Remember that Borders cannot resist a chase and should only be off leash in securely fenced areas.","The Border Terrier is generally a healthy breed, and and a responsible breeder will screen breeding stock for health conditions such as hip dysplasia, progressive retinal atrophy, juvenile cataracts, seizures, heart problems, and allergies. Some Borders seem less tolerant of hot weather, so outdoor exercise should be kept to a minimum when the temperature gets above 85 degrees F.",,,
Borzoi,"Borzoi tend to eat less than one might assume for their size. Borzoi puppies consume more food than adults due to their rapid growth. The Borzoi should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior).","Because of the risk of bloat, strenuous exercise is not recommended before or after feeding time. Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","Like any long-coated dog, the Borzoi will shed a bit. In general, a quick brushing every day or two with a pin brush, slicker brush, and/or a comb will remove any loose hair and dirt from the coat. About once a year the Borzoi will shed more heavily for several weeks, and during this shedding season more frequent grooming is needed. Regular baths keep the Borzoi clean and looking his best. As with all breeds, the Borzoi 's nails should be trimmed regularly.","Even though Borzoi are large, they are graceful, athletic animals who make good housedogs. They do need daily exercise, whether in the form of long walks or running in a securely fenced yard. Being sighthounds, they are apt to chase anything that moves, so they should always be in an enclosed area or on a leash. It is never advisable to allow a Borzoi to run loose. Borzoi enjoy doing activities with their owners and excel in canine sports such as agility and lure coursing.","Early socialization and puppy training classes are recommended. Exposing the puppy to positive experiences with a wide variety of people, places, and situations will help him develop into a well-adjusted adult. Borzoi are intelligent and very affectionate with their owners, but are also independent and sometimes stubborn, so training may be a challenge. Patience and consistency are key. Overall they are usually gentle, well-mannered companions. Remember that Borzoi were bred to chase game, and any small animal that runs may trigger this response, so the breed should be on leash when on outings.",,,
Boston Terrier,"The Boston Terrier should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Boston 's sleek, fine coat does shed somewhat, though not a lot. Weekly brushing with a soft-bristle brush, a rubber grooming mitt or tool, or a hound glove will help to remove the loose hair. A good brushing also promotes new hair growth and distributes skin oils throughout the coat to help keep it healthy. Bostons need to be bathed only occasionally, unless they get into something messy. As with all breeds, the Boston 's nails should be trimmed regularly, because overly long nails can cause the dog pain as well as problems walking and running.","The Boston 's need for exercise varies from individual to individual. For some, a brisk walk once or twice a day will be enough. Others will need more time to run and play every day and let off steam. Simply letting a Boston out into the backyard doesn 't count as exercise?”he?™ll probably just sit at the door waiting to be let back in. Left alone for long periods of time, a Boston will tend to become frustrated and develop undesirable behaviors. Throw him a ball or a toy, however, and he?™ll be more than happy to play with you. Participation in canine sports such as agility, obedience, flyball, and rally is an enjoyable way to channel the breed 's energy.","As with all breeds, early socialization and puppy training classes are recommended. Socialization?”gently exposing the puppy to a wide variety of people, places, and situations?”will help him develop into a well-adjusted, well-mannered adult. Treats make a great training incentive. Many Bostons are quite sensitive; for them, gentle corrections should be followed by warmth and praise.","Protecting the Boston Terrier 's beautiful but prominent eyes is of special importance. The eyes should be checked daily for redness or irritation. Some owners carry saline eye drops to flush out dust or debris. Responsible breeders screen their stock for eye problems such as cataracts, corneal ulcers, and glaucoma, as well as deafness and patellar luxation (comparable to a ""rick knee??in humans). Like all flat-faced breeds, Bostons can experience difficulty breathing when not given adequate shelter from excessive heat or humidity.",,,
Bouvier des Flandres,"The Bouvier should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior), and the Bouvier requires a diet lower in protein than most other breeds. Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Bouvier 's coat needs brushing once or twice a week. A good slicker brush or pin brush and large comb will work for this. The beard may need cleaning at the same time, and the dog 's toenails should be trimmed every week or two.","The Bouvier was bred to do everything that needs doing in a barnyard and pasture except milk the cows. They are happiest when they stay busy. A bored Bouvier can be a very destructive one. They are an excellent fit for an active household with an owner who hikes or jogs or even bikes. The Bouvier needs a large, enclosed exercise area where he can romp and play, preferably with other dogs or kids who will keep him in good condition both mentally and physically. Heavy exercise should be limited while he is a growing puppy.","The Bouvier is happiest when he has a job to do, whether that job is babysitting, herding, obedience, or guard dog or rescue work. Bouviers are easily trained to do almost any type of dog sport or activity, and they usually excel at it. They have a strong prey drive so should be well socialized from the start. They are consummate showmen and enjoy working or competing with their owner at their side. Extremely eager to please, once they know what you want them to do, they will do their best to satisfy you. This breed is well suited for search and rescue work and adapts to the training easily.","Bouviers are generally healthy dogs, and responsible breeders will screen their stock for health conditions such as Bouvier des Flandres myopathy, cataracts, deafness, ectopic ureters, epilepsy, glaucoma, hip dysplasia, hypothyroidism, laryngeal paralysis, megaesophagus, elbow dysplasia, portosystemic shunt, and subaortic stenosis. Like all large and deep-chested breeds, the Bouvier can experience gastric dilatation and bloat. Owners should learn how identify this potentially life-threatening condition and learn what emergency steps to take to address it.",,,
Boxer,"The Boxer should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Boxer 's short, shiny coat requires very little grooming. A good once-over with a rubber curry-brush or a hound glove once or twice a week should keep him looking his best. The Boxer tends to be a clean dog, needing a bath only occasionally. His nails should be trimmed at least once a month unless naturally worn down on a hard surface, and to prevent tartar buildup his teeth should be brushed often?”daily if possible.","Boxers are very playful, high-energy dogs. They need ample exercise every day, on leash or in a securely fenced area. The Boxer must never be allowed to run loose. The breed 's heritage as a chaser of wild game means that they spend a good deal of time jumping and leaping about?”as young dogs, they are constantly in need of reminders to teach them to stay ?œdown.??Because the Boxer is a powerful, active, and playful dog, he may not be the best choice for a very frail adult, nor for a small child who could be overwhelmed by a well-meaning but bouncy puppy.","Early socialization and puppy training classes are vital in channeling the breed 's energy and exuberance in a positive way. Boxers are highly intelligent, but can become bored with repetition. They tend to have a mind of their own and are excellent problem solvers. Not always tolerant of other dogs of the same sex, most Boxers of opposite sexes enjoy each other 's company. Boxers excel in a wide range of canine sports, including obedience, agility, and herding, and they perform brilliantly as service, assistance, and therapy dogs, and in roles such as drug detection and search-and-rescue.","The Boxer does not have a high tolerance for either extreme heat or cold, and he should always be kept inside the house as a beloved member of the family. Responsible breeders screen their stock for health conditions such as hip dysplasia, heart conditions such as aortic stenosis and cardiomyopathy, thyroid deficiency, degenerative myelopathy, and certain cancers. The website of the breed 's national parent club, the American Boxer Club, provides in-depth details about the breed 's health and care.",,,
Boykin Spaniel,"The Boykin Spaniel should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Boykin 's medium-length, wavy coat requires only minimal maintenance. A weekly brushing will help to remove dirt and loose hair and keep him looking his best, and an occasional bath will help to keep him clean-smelling. As with all breeds, the nails should be trimmed regularly, as overly long nails can cause discomfort and problems walking and running.","Boykins have moderate to high energy and require lots of exercise every day. They do best with active people, especially those seeking an athletic partner for activities like hiking, running, or biking. Regular exercise will help keep the Boykin healthy and happy. This can come in the form of long walks and play sessions. The breed also exercises mind and body by participating in obedience, tracking, agility, rally, field events, and other activities that can be enjoyed by both dog and owner.","The Boykin Spaniel is a tough, energetic, and enthusiastic hunting dog, yet gentle and contented in the home. An affectionate and fiercely loyal personality is a hallmark of the breed, and Boykins make wonderful family pets. They thrive on companionship, enjoying the company of children and other dogs. Early socialization and puppy training classes are recommended to help ensure that the Boykin grows into a well-adjusted, well-mannered companion. Intelligent and eager to please, Boykins are generally easy to train.","Boykin Spaniels are generally healthy dogs, and responsible breeders screen their stock for health conditions such as hip dysplasia, juvenile cataracts, and exercise-induced collapse. The Boykin 's ears should be checked regularly for signs of infection and cleaned when necessary?”this can be done with soft gauze and an ear-cleaning solution, which the dog 's breeder or veterinarian can recommend. The teeth should be brushed often, using a toothpaste designed for dogs.",,,
Bracco Italiano,"The Bracco Italiano should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","Bracchi Italiani are easy to groom. Their short coats require minimal care and their long ears require routine cleaning to minimize the risk of ear infections. Beyond that, the occasional bath will keep them clean and looking their best. Their nails should be trimmed regularly with a nail clipper or grinder to avoid overgrowth, splitting and cracking. Teeth should be brushed regularly.","The Bracco is a moderate- to high-energy breed that requires daily exercise and mental stimulation. This can be accomplished by running free in a safe, enclosed space or by scheduled exercises such as daily jogs. At least 30 minutes of exercise per day is needed, but more is preferred. Furthermore, to be happy, they need time each day spent with their family doing organized training or playing.","A Bracco needs a calm, patient trainer who is gentle but firm. This breed may be slightly independent, but for the most part, they are eager to please and are thrilled when they see they?™ve made you happy. They are most suited to a home that will use their hunting ability and give them a job to do. However, in lieu of hunting, training for dog sports like agility, obedience and rally can also be a great way to give your dog the physical and mental stimulation he needs.","The Bracco is an overall healthy breed, and responsible breeders screen their stock for health conditions such as hip and elbow dysplasia, eye anomalies such as entropion, ectropion, and cataracts, and kidney disorders such as renal amyloidosis. To avoid orthopedic stresses on their fast-growing bodies, Bracco puppies should be fed a balanced food and should not be run on hard surfaces such as on concrete or perform repeated high-impact exercises until at least one year of age. Check the Bracco 's long, pendulous ears for ear infections, and use a veterinarian-recommended ear cleaner once or twice weekly to keep the ear clean and dry to prevent infections.",,,
Braque du Bourbonnais,"The Braque du Bourbonnais should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.", ,"The Braque du Bourbonnais has a fine, dense, short coat. It is a little coarser, and sometimes longer, on the back. On the head and ears, the hair is finer and shorter.","Beyond periodic brushing, the occasional bath will keep your Braque du Bourbonnais clean and looking his best. Grooming can be a wonderful bonding experience for you and your dog. The breed 's strong, fast-growing nails should be trimmed regularly with a nail clipper or grinder to avoid overgrowth, splitting and cracking. Ears should be checked regularly to avoid a buildup of wax and debris, which can result in infection. Teeth should be brushed regularly.","Options for exercise could include play time in the backyard, preferably fenced, or being taken for walks several times a day. Exercise can also come in the form of indoor activities, like hide-and-seek, chasing a ball rolled along the floor, or learning new tricks. Certain outdoor activities like swimming, hiking, and retrieving balls or flying discs can provide a good outlet for expending energy. Training for dog sports like agility, obedience and rally can also be a great way to give your dog exercise.",,,
